Time (s),Set Temperature (°C),Current Temperature (°C), Proportional, Integral, Derivative, Output Current (A)
407.0403220653534,80.0,81.10252901500799,-2.2050580300159766,66.40554676518587,-0.004472059577930168,641.9601667559197
408.05282187461853,80.0,81.13692983161289,-2.273859663225778,66.29185378202459,-0.0044721061586371035,640.1352201264018
409.1346597671509,80.0,81.20573253980754,-2.411465079615084,66.17128052804384,-0.008944352065304884,637.5087109636345
410.27688932418823,80.0,81.20573253980754,-2.411465079615084,66.05070727406309,0.0,636.39242194448
411.3396887779236,80.0,81.27453668138995,-2.549073362779893,65.9232536059241,-0.008944538405712592,633.652357047385
412.3410859107971,80.0,81.24013443141983,-2.480268862839665,65.79924016278211,0.004472292496114819,633.2344359243857
413.3557872772217,80.0,81.30893928972952,-2.6178785794590453,65.66834623380916,-0.00894463158025971,630.4152302276985
414.35801696777344,80.0,81.27453668138995,-2.549073362779893,65.54089256567016,0.004472339084144892,629.9629154197441
415.43093156814575,80.0,81.34334225644945,-2.6866845128988928,65.40655834002523,-0.008944724757734975,627.1092910236861
416.42470932006836,80.0,81.37774558156137,-2.7554911631227412,65.26878378186909,-0.00447243226455015,625.088201864818
417.43371057510376,80.0,81.37774558156137,-2.7554911631227412,65.13100922371295,0.0,623.7551806059021
418.4323036670685,80.0,81.37774558156137,-2.7554911631227412,64.99323466555681,0.0,622.3774350243407
419.49423694610596,80.0,81.34334225644945,-2.6866845128988928,64.85890043991186,0.00447243226455015,621.7668835927752
420.5717821121216,80.0,81.37774558156137,-2.7554911631227412,64.72112588175573,-0.00447243226455015,619.6116228636844
421.5765058994293,80.0,81.37774558156137,-2.7554911631227412,64.58335132359959,0.0,618.2786016047685
422.60072469711304,80.0,81.37774558156137,-2.7554911631227412,64.44557676544345,0.0,616.9008560232071
423.60322976112366,80.0,81.34334225644945,-2.6866845128988928,64.3112425397985,0.00447243226455015,616.2903045916415
424.6286361217499,80.0,81.34334225644945,-2.6866845128988928,64.17690831415356,0.0,614.9022380125467
425.65698313713074,80.0,81.34334225644945,-2.6866845128988928,64.04257408850862,0.0,613.5588957560972
426.6509909629822,80.0,81.34334225644945,-2.6866845128988928,63.908239862863674,0.0,612.2155534996479
427.65161967277527,80.0,81.34334225644945,-2.6866845128988928,63.77390563721873,0.0,610.8722112431984
428.6461613178253,80.0,81.34334225644945,-2.6866845128988928,63.63957141157379,0.0,609.528868986749
429.64589738845825,80.0,81.30893928972952,-2.6178785794590453,63.50867748260083,0.004472385673590083,608.9527128881538
430.68863677978516,80.0,81.27453668138995,-2.549073362779893,63.38122381446184,0.004472339084144892,608.3662279076609
431.69302248954773,80.0,81.24013443141983,-2.480268862839665,63.25721037131986,0.004472292496114819,607.8141380097632
432.6907033920288,80.0,81.20573253980754,-2.411465079615084,63.136637117339106,0.004472245909597774,607.2964428363362
433.68451023101807,80.0,81.17133100654257,-2.342662013085146,63.01950401668485,0.004472199324445967,606.8131420292415
434.6801118850708,80.0,81.17133100654257,-2.342662013085146,62.90237091603059,0.0,605.5970890294544
435.70970463752747,80.0,81.10252901500799,-2.2050580300159766,62.79211801452979,0.008944258899496021,605.9600424341331
436.7302973270416,80.0,81.10252901500799,-2.2050580300159766,62.681865113028984,0.0,604.7680708301301
437.72041034698486,80.0,81.06812855671622,-2.1362571134324355,62.575052257357356,0.004472059577930168,604.4326720350285
438.7171833515167,80.0,81.03372845672672,-2.067456913453441,62.47167941168468,0.004472012998634653,604.0869451122987
439.71784925460815,80.0,80.99932871502783,-1.9986574300556583,62.3717465401819,0.004471966420855864,603.775610765471
440.82938623428345,80.0,80.96492933160903,-1.9298586632180559,62.275253607021,0.004471919844444159,603.4986686364739
441.91004610061646,80.0,80.96492933160903,-1.9298586632180559,62.1787606738601,0.0,602.4890201064204
442.90432953834534,80.0,80.93053030645869,-1.8610606129173846,62.085707643214235,0.004471873269543636,602.2911890356639
443.9021666049957,80.0,80.89613163956555,-1.792263279131106,61.996094479257685,0.00447182669610811,602.0830302682269
444.92248129844666,80.0,80.89613163956555,-1.792263279131106,61.906481315301136,0.0,601.1421803617003
445.9534025192261,80.0,80.82733538050655,-1.654670761013108,61.823747777250475,0.00894351367766987,601.7802052991503
447.14084935188293,90.0,80.82733538050655,18.345329238986892,62.741014239199814,1.3,823.863434781867
448.870641708374,90.0,80.99932871502783,18.00134256994434,63.64108136769703,-0.022359133487765775,816.2006480415362
450.57767629623413,90.0,81.4121492650758,17.175701469848406,64.49986644118945,-0.053666671506235844,816.2190123953162
452.2908549308777,90.0,81.82502142675443,16.349957146491136,65.31736429851401,-0.05367338101822256,816.1364806398692
454.0119376182556,90.0,82.34118423720724,15.317631525585512,66.08324587479329,-0.06710116535886557,813.3377623501995
455.7331700325012,90.0,82.8574277589327,14.285144482134598,66.79750309890002,-0.06711165782430939,810.1553592321031
457.50071454048157,90.0,83.37375202980411,13.252495940391782,67.46012789591961,-0.06712215521328303,806.4550168109811
459.20726346969604,90.0,83.82129841094283,12.357403178114339,68.07799805482533,-0.058181029548033794,803.7722020339163
460.91171526908875,90.0,84.26890549682328,11.46218900635344,68.65110750514299,-0.05818892116445838,800.5510759033198
462.6766390800476,90.0,84.716573312154,10.566853375692006,69.17945017392759,-0.0581968159929933,796.8810673362659
464.3786919116974,90.0,85.12985906495166,9.74028187009668,69.66646426743243,-0.05372714786369613,793.5301898966542
466.08019161224365,90.0,85.57764373719546,8.844712525609083,70.10869989371288,-0.05821200739169385,788.9520041193027
467.81888222694397,90.0,85.95658594901231,8.086828101975385,70.51304129881166,-0.04926248753619035,785.5060691325084
469.5239715576172,90.0,86.33557170846595,7.328856583068102,70.87948412796506,-0.049268148728973386,781.5907256230419
471.22470784187317,90.0,86.68014201896834,6.63971596206332,71.21146992606822,-0.044794140365310826,778.0639174776622
472.98767852783203,90.0,87.05921095652698,5.8815780869460355,71.50554883041552,-0.04927896188262352,773.3784795547894
474.673166513443,90.0,87.40385690838643,5.192286183227139,71.76516313957688,-0.044803973741728245,769.126453490623
476.3616888523102,90.0,87.67959961611989,4.640800767760226,71.9972031779649,-0.0358465520053494,766.0215739371978
478.12762236595154,90.0,87.98983773799105,4.020324524017894,72.1982194041658,-0.04033095584325153,761.7821297234045
479.81898736953735,90.0,88.26562947554932,3.4687410489013644,72.37165645661086,-0.03585292588257445,758.0454457962965
481.503267288208,90.0,88.50696618009424,2.986067639811523,72.52095983860146,-0.031373771590839684,754.7565370682214
483.2250030040741,90.0,88.78280120098914,2.434397598021718,72.64267971850254,-0.03585855271633733,750.4121876380792
484.9154284000397,90.0,88.955209815483,2.089580369033996,72.74715873695423,-0.022413119884201933,748.1432598610402
486.7328305244446,90.0,89.12762745201006,1.74474509597988,72.83439599175323,-0.02241429274851754,745.5672679498458
488.55046343803406,90.0,89.33454052692156,1.3309189461568849,72.90094193906107,-0.026898699738494687,742.0496218547946
490.27657294273376,90.0,89.54146659804903,0.9170668039019461,72.94679527925616,-0.026900389246571024,738.3696169391153
490.9829113483429,90.0,89.57595554026312,0.8480889194737529,72.98919972522985,-0.004483562487832557,738.3280508221577
491.9767541885376,90.0,89.67942453346355,0.6411509330729075,73.0212572718835,-0.01345096911605495,736.4895723584036
493.0178213119507,90.0,89.81738824678914,0.36522350642172796,73.03951844720459,-0.01793528273232667,733.8680667089399
494.02517676353455,90.0,89.88637227039509,0.22725545920982881,73.05088122016507,-0.008967923068773444,732.6916875630614
495.055136680603,90.0,89.98985101473862,0.020297970522761943,73.0518961186912,-0.013452236764659347,730.587418524493
496.0499596595764,90.0,90.05883865038955,-0.11767730077909277,73.04601225365225,-0.008968392634620556,729.1936656023854
497.0383810997009,90.0,90.16232281322597,-0.3246456264519395,73.02977997232965,-0.013452941168735038,726.9168140470897
498.10578417778015,90.0,90.26581022756687,-0.5316204551337478,73.00319894957298,-0.013453363864317539,724.5812513057491
499.11244082450867,90.0,90.33480364367013,-0.6696072873402557,72.96971858520595,-0.008969144093423012,722.9114215377227
500.10485911369324,90.0,90.40379850511344,-0.8075970102268855,72.92933873469461,-0.008969331987630938,721.127723924801
501.09516501426697,90.0,90.47279481198768,-0.9455896239753656,72.88205925349585,-0.00896951989365121,719.2750010962684
502.083101272583,90.0,90.5417925643841,-1.083585128768192,72.82787999705744,-0.008969707811533709,717.3532516047771
503.1073648929596,90.0,90.57629198268113,-1.152583965362254,72.77025079878932,-0.004484924378614039,716.1318190904844
504.1242251396179,90.0,90.6452919035307,-1.2905838070614095,72.70572160843625,-0.008969989710445105,714.0616781166439
505.1196222305298,90.0,90.71429327012885,-1.4285865402576974,72.63429228142336,-0.008970177657758711,711.967355635079
506.1470527648926,90.0,90.74879449561237,-1.4975889912247453,72.55941283186212,-0.004485159312858116,710.5733868132451
507.2364830970764,90.0,90.85230034093587,-1.7046006818717387,72.47418279776853,-0.013455759892054574,707.5612635600475
508.3237199783325,90.0,90.88680301237261,-1.7736060247452201,72.38550249653126,-0.004485347286776289,706.0741112449927
509.3551404476166,90.0,90.92130604532647,-1.842612090652949,72.29337189199862,-0.004485394284002382,704.4627440706166
510.3548593521118,90.0,90.95580943980835,-1.9116188796166966,72.19779094801778,-0.004485441282643592,702.8168662711845
511.3548502922058,90.0,91.02481731340194,-2.049634626803879,72.09530921667759,-0.008971023567166867,700.3670356630654
512.3425989151001,90.0,91.02481731340194,-2.049634626803879,71.99282748533739,0.0,699.4319285853351
513.5013656616211,90.0,91.0593217925362,-2.118643585072391,71.88689530608376,-0.00448558228745327,697.6376613872391
514.5605204105377,90.0,91.0593217925362,-2.118643585072391,71.78096312683014,0.0,696.6231954175776
515.5491712093353,90.0,91.09382663324426,-2.1876532664885247,71.67158046350572,-0.004485629292048685,694.7944156772514
516.5480990409851,90.0,91.09382663324426,-2.1876532664885247,71.5621978001813,0.0,693.7454453369277
517.5383214950562,90.0,91.12833183553741,-2.2566636710748185,71.44936461662756,-0.004485676298109098,691.8821526925465
518.5502231121063,90.0,91.09382663324426,-2.1876532664885247,71.33998195330314,0.004485676298109098,691.5681436311272
519.6438031196594,90.0,91.12833183553741,-2.2566636710748185,71.22714876974939,-0.004485676298109098,689.6599942237647
520.718957901001,90.0,91.16283739942655,-2.3256747988531004,71.11086502980673,-0.0044857233055883225,687.8070450764803
521.700879573822,90.0,91.16283739942655,-2.3256747988531004,70.99458128986409,0.0,686.6890649101099
522.6833846569061,90.0,91.16283739942655,-2.3256747988531004,70.87829754992144,0.0,685.5262275106834
523.7078676223755,90.0,91.19734332492366,-2.39468664984733,70.75856321742907,-0.0044857703146249156,683.5939079726711
524.7396636009216,90.0,91.16283739942655,-2.3256747988531004,70.64227947748643,0.0044857703146249156,683.2109044894796
525.7279963493347,90.0,91.16283739942655,-2.3256747988531004,70.52599573754377,0.0,682.0032093869066
526.726589679718,90.0,91.16283739942655,-2.3256747988531004,70.40971199760112,0.0,680.8403719874802
527.7099561691284,90.0,91.16283739942655,-2.3256747988531004,70.29342825765848,0.0,679.6775345880537
528.7167658805847,90.0,91.19734332492366,-2.39468664984733,70.1736939251661,-0.0044857703146249156,677.7452150500415
529.7926647663116,90.0,91.16283739942655,-2.3256747988531004,70.05741018522346,0.0044857703146249156,677.36221156685
530.7995133399963,90.0,91.16283739942655,-2.3256747988531004,69.9411264452808,0.0,676.154516464277
531.7781703472137,90.0,91.12833183553741,-2.2566636710748185,69.82829326172707,0.0044857233055883225,675.7611531395785
532.771381855011,90.0,91.0593217925362,-2.118643585072391,69.72236108247344,0.008971305590157783,676.126888029912
533.8224227428436,90.0,91.0593217925362,-2.118643585072391,69.61642890321983,0.0,674.9778531814743
534.8217921257019,90.0,91.02481731340194,-2.049634626803879,69.51394717187962,0.00448558228745327,674.687981273632
535.8056490421295,90.0,91.02481731340194,-2.049634626803879,69.41146544053943,0.0,673.6183081373555
536.7908940315247,90.0,91.02481731340194,-2.049634626803879,69.30898370919924,0.0,672.5934908239536
537.7745938301086,90.0,90.9903131958295,-1.9806263916590012,69.20995238961629,0.004485535284417069,672.338115332417
538.8200464248657,90.0,90.9903131958295,-1.9806263916590012,69.11092107003334,0.0,671.3029467837434
539.8342130184174,90.0,91.02481731340194,-2.049634626803879,69.00843933869315,-0.004485535284417069,669.5431917660485
540.8174917697906,90.0,91.02481731340194,-2.049634626803879,68.90595760735295,0.0,668.5632298054907
541.8099820613861,90.0,90.9903131958295,-1.9806263916590012,68.80692628777,0.004485535284417069,668.3078543139541
542.7953622341156,90.0,90.95580943980835,-1.9116188796166966,68.71134534378916,0.0044854882827497985,668.0421195245522
543.7729735374451,90.0,90.9903131958295,-1.9806263916590012,68.61231402420621,-0.0044854882827497985,666.2720214426446
544.8003833293915,90.0,90.9903131958295,-1.9806263916590012,68.51328270462328,0.0,665.3265631296428
545.8047225475311,90.0,90.92130604532647,-1.842612090652949,68.42115210009062,0.00897092956539339,665.8751093900307
546.7926917076111,90.0,90.95580943980835,-1.9116188796166966,68.32557115610979,-0.004485441282643592,664.0946683521045
547.7717015743256,90.0,90.95580943980835,-1.9116188796166966,68.22999021212895,0.0,663.1837133251225
548.7414009571075,90.0,90.88680301237261,-1.7736060247452201,68.14130991089169,0.008970835566645975,663.7667472171312
549.7515971660614,90.0,90.88680301237261,-1.7736060247452201,68.05262960965443,0.0,662.7902358490921
550.7538683414459,90.0,90.85230034093587,-1.7046006818717387,67.96739957556083,0.004485347286776289,662.6728424097587
551.7328820228577,100.0,90.85230034093587,18.29539931812826,68.88216954146723,1.3,884.775688595955
553.4233937263489,100.0,91.09382663324426,17.812346733511475,69.77278687814281,-0.031398418000091084,875.5373519365419
555.1069865226746,100.0,91.54242247081962,16.915155058360767,70.61854463106086,-0.058317458884796024,874.7538223053682
556.7992687225342,100.0,92.02559404873278,15.94881190253443,71.41598522618759,-0.0628123051287119,873.0198482359331
558.5407302379608,100.0,92.5778769937062,14.844246012587604,72.15819752681696,-0.07179678284654373,869.3064675655802
560.2221305370331,100.0,93.13025262970814,13.739494740583723,72.84517226384615,-0.07180883268025227,865.1285817174962
561.9381151199341,100.0,93.61365738351948,12.772685232961038,73.4838065254942,-0.06284261799547451,861.9364914045977
563.6174459457397,100.0,94.16620694106328,11.66758611787344,74.06718583138787,-0.07183144248069383,856.6294050678061
565.3284125328064,100.0,94.68430645465244,10.631387090695114,74.59875518592263,-0.06735293676659126,851.6278933985114
567.0511326789856,100.0,95.1333920559254,9.733215888149203,75.0854159803301,-0.05838112816548417,847.6025074031382
568.8416545391083,100.0,95.5479870482315,8.90402590353699,75.53061727550694,-0.05389734899979388,843.8074583004413
570.7824234962463,100.0,96.06630430984147,7.867391380317059,75.92398684452279,-0.0673812440092955,837.2399698083054
572.4998738765717,100.0,96.48101696022242,7.0379660795551615,76.27588514850055,-0.05391264454952335,832.5993858350619
574.19442486763,100.0,96.89578193524369,6.20843612951262,76.58630695497618,-0.0539194467527652,827.4082363773603
575.8967406749725,100.0,97.24145939893197,5.517081202136069,76.86216101508299,-0.04493807027947583,823.3430414693959
577.5875146389008,100.0,97.58717322440457,4.825653551190868,77.10344369264254,-0.044942797311438056,818.8415444652197
579.2840092182159,100.0,97.89834676614163,4.203306467716743,77.31360901602837,-0.04045256042581812,814.7646292331929
581.0469934940338,100.0,98.2095497785908,3.580900442818404,77.49265403816929,-0.04045639161839205,810.3309808936931
582.9184911251068,100.0,98.55536547813679,2.889269043726415,77.6371174903556,-0.04495604094097928,804.8143049314104
584.6068122386932,100.0,98.79745812836542,2.4050837432691594,77.75737167751907,-0.03147204452972162,801.3098337625852
586.3140971660614,100.0,99.10874632548776,1.7825073490244847,77.84649704497029,-0.04046746562590386,795.8853692836886
588.0357854366302,100.0,99.31628818044233,1.3674236391153443,77.91486822692605,-0.02698044114409413,792.553114248973
589.7364814281464,100.0,99.59303105535781,0.8139378892843752,77.95556512139026,-0.035976573739012994,787.3352643693563
590.4998157024384,100.0,99.6622204178512,0.6755591642975958,77.98934307960513,-0.008994617124140661,786.5590762677858
591.5056023597717,100.0,99.76600719478873,0.46798561042254505,78.01274236012627,-0.013492281001878298,784.6723568954694
592.501707315445,100.0,99.90439466649119,0.19121066701762857,78.02230289347716,-0.017990371321319573,781.9552318917347
593.4989035129547,100.0,100.00818909751081,-0.016378195021616193,78.02148398372607,-0.01349327603255091,779.9161251267191
594.4987745285034,100.0,100.11198680936975,-0.22397361873950672,78.0102853027891,-0.013493702541662884,777.7281798150793
595.4944624900818,100.0,100.21578780237894,-0.4315756047578816,77.9887065225512,-0.013494129091194367,775.4363678870211
596.4941854476929,100.0,100.28499028740057,-0.5699805748011499,77.96020749381114,-0.008996323052812442,773.8123059595717
597.561773777008,100.0,100.38879674968535,-0.7775934993707097,77.92132781884261,-0.013494840097021382,771.3023947937488
598.632107257843,100.0,100.49260649395055,-0.9852129879010931,77.87206716944756,-0.013495266754474926,768.7335891479199
599.6372992992401,100.0,100.56181481360346,-1.123629627206924,77.8158856880872,-0.008997081554879003,766.832589793254
600.6394517421722,100.0,100.63102459214491,-1.2620491842898218,77.75278322887272,-0.008997271210388362,764.8173677337251
601.6646556854248,100.0,100.6656300285279,-1.3312600570558004,77.68622022601993,-0.004498706729788609,763.5046146223433
602.7664303779602,100.0,100.76944852626258,-1.538897052525158,77.60927537339367,-0.01349640470550824,760.56881916163
603.75106549263,100.0,100.83866268202353,-1.67732536404705,77.52540910519133,-0.008997840248922985,758.3908590089536
604.7554993629456,100.0,100.90787829704173,-1.8157565940834672,77.43462127548715,-0.00899802995236712,756.0986665145131
605.7515008449554,100.0,100.94248665180147,-1.8849733036029477,77.340372610307,-0.004499086118766229,754.5090022058528
606.756208896637,100.0,101.01170445587964,-2.023408911759276,77.23920216471903,-0.008998314530161339,752.067949384296
607.860976934433,100.0,101.04631390522097,-2.0926278104419396,77.13457077419694,-0.004499228414373136,750.3744373534063
608.8577511310577,100.0,101.11553389856597,-2.231067797131942,77.02301738434033,-0.008998599134850167,747.8295098807354
609.8485357761383,100.0,101.15014444259329,-2.300288885186575,76.90800294008102,-0.004499370723551124,746.0321468417089
610.8355848789215,100.0,101.18475535153809,-2.3695107030761733,76.7895274049272,-0.004499418162823901,744.155172836882
611.8340556621552,100.0,101.21936662541313,-2.4387332508262602,76.66759074238588,-0.0044994656037556525,742.2435802595587
612.8765082359314,100.0,101.2539782642297,-2.5079565284594025,76.54219291596291,-0.004499513046154249,740.2973687445735
613.8713285923004,100.0,101.28859026799903,-2.5771805359980533,76.41333388916301,-0.0044995604900123,738.3165379267494
614.8913445472717,100.0,101.28859026799903,-2.5771805359980533,76.28447486236313,0.0,737.0729432636507
615.8800530433655,100.0,101.28859026799903,-2.5771805359980533,76.15561583556322,0.0,735.7843529956517
616.8682634830475,100.0,101.28859026799903,-2.5771805359980533,76.02675680876332,0.0,734.4957627276527
617.9011316299438,100.0,101.32320263673279,-2.646405273465575,75.89443654509004,-0.004499607935388923,732.4353166368908
618.9528539180756,100.0,101.28859026799903,-2.5771805359980533,75.76557751829016,0.004499607935388923,731.928965902275
619.9446833133698,100.0,101.28859026799903,-2.5771805359980533,75.63671849149026,0.0,730.595379554922
620.9546465873718,100.0,101.28859026799903,-2.5771805359980533,75.50785946469036,0.0,729.306789286923
621.9771189689636,100.0,101.28859026799903,-2.5771805359980533,75.37900043789045,0.0,728.018199018924
623.0053174495697,100.0,101.2539782642297,-2.5079565284594025,75.25360261146749,0.0044995604900123,727.501456434981
624.088223695755,100.0,101.2539782642297,-2.5079565284594025,75.12820478504453,0.0,726.2024825658513
625.0820319652557,100.0,101.2539782642297,-2.5079565284594025,75.00280695862156,0.0,724.9485043016216
626.0794854164124,100.0,101.28859026799903,-2.5771805359980533,74.87394793182166,-0.0044995604900123,722.9226783533359
627.0751650333405,100.0,101.2539782642297,-2.5079565284594025,74.74855010539869,0.0044995604900123,722.4509313742931
628.1723847389221,100.0,101.2539782642297,-2.5079565284594025,74.62315227897572,0.0,721.1519575051632
629.1967315673828,100.0,101.28859026799903,-2.5771805359980533,74.49429325217584,-0.0044995604900123,719.1261315568777
630.1829619407654,100.0,101.2539782642297,-2.5079565284594025,74.36889542575287,0.0044995604900123,718.6543845778349
631.1736781597137,100.0,101.2539782642297,-2.5079565284594025,74.2434975993299,0.0,717.355410708705
632.1593017578125,100.0,101.2539782642297,-2.5079565284594025,74.11809977290693,0.0,716.1014324444752
633.1841170787811,100.0,101.2539782642297,-2.5079565284594025,73.99270194648396,0.0,714.8474541802456
634.21617603302,100.0,101.21936662541313,-2.4387332508262602,73.87076528394265,0.004499513046154249,714.3653154616254
635.2305099964142,100.0,101.21936662541313,-2.4387332508262602,73.74882862140133,0.0,713.1009537057507
636.2237191200256,100.0,101.18475535153809,-2.3695107030761733,73.63035308624752,0.0044994656037556525,712.6534184877511
637.2104530334473,100.0,101.15014444259329,-2.300288885186575,73.5153386419882,0.004499418162823901,712.1954917496444
638.2391340732574,100.0,101.11553389856597,-2.231067797131942,73.4037852521316,0.004499370723551124,711.7721682572321
639.2910306453705,100.0,101.08092371944599,-2.161847438891982,73.29569288018699,0.0044993232855973985,711.3834476458061
640.2794425487518,100.0,101.04631390522097,-2.0926278104419396,73.1910614896649,0.004499275849252768,711.0293295507222
641.2724859714508,100.0,100.97709537141034,-1.9541907428206855,73.09335195252388,0.008998409395381515,711.4815961909857
642.2637209892273,100.0,100.97709537141034,-1.9541907428206855,72.99564241538285,0.0,710.4145167256216
643.2760627269745,100.0,100.97709537141034,-1.9541907428206855,72.8979328782418,0.0,709.4374213542112
644.5467972755432,100.0,100.97709537141034,-1.9541907428206855,72.80022334110078,0.0,708.4603259828009
645.5753240585327,100.0,100.90787829704173,-1.8157565940834672,72.7094355113966,0.008998219667919187,709.0267713698106
646.5742666721344,100.0,100.90787829704173,-1.8157565940834672,72.61864768169242,0.0,708.0289108760895
647.5669243335724,100.0,100.90787829704173,-1.8157565940834672,72.52785985198825,0.0,707.1210325790479
648.6947042942047,100.0,100.87327030711951,-1.7465406142390236,72.4405328212763,0.004499038689888835,706.9849124572717
649.7747523784637,100.0,100.87327030711951,-1.7465406142390236,72.35320579056436,0.0,706.0666517632534

